20230223:0510,0.0,0.0,0.0,2.09,1.45,0.0
20230223:0610,0.0,0.0,0.0,1.98,1.38,0.0
20230223:0710,108.66,57.37,7.56,2.95,1.17,0.0
20230223:0810,357.69,153.25,16.44,5.31,0.76,0.0
20230223:0910,844.14,345.33,24.0,7.56,0.28,0.0
20230223:1010,1926.39,849.77,29.61,10.09,0.55,0.0
20230223:1110,1992.75,885.18,32.64,11.2,0.9,0.0
20230223:1210,1876.11,825.15,32.64,11.83,0.97,0.0
20230223:1310,1611.72,690.82,29.61,12.18,1.1,0.0
20230223:1410,999.33,415.38,23.99,12.53,1.17,0.0
20230223:1510,505.32,215.38,16.42,12.13,1.17,0.0
20230223:1610,474.12,214.91,7.54,11.29,0.83,0.0
20230223:1710,0.0,0.0,0.0,10.8,0.69,0.0
20230223:1810,0.0,0.0,0.0,10.29,0.62,0.0
20230223:1910,0.0,0.0,0.0,8.74,0.76,0.0
20230223:2010,0.0,0.0,0.0,8.3,0.62,0.0
20230223:2110,0.0,0.0,0.0,7.56,0.83,0.0
20230223:2210,0.0,0.0,0.0,6.82,1.03,0.0
20230223:2310,0.0,0.0,0.0,6.38,1.1,0.0
20230224:0010,0.0,0.0,0.0,5.75,1.1,0.0
20230224:0110,0.0,0.0,0.0,5.25,1.03,0.0
20230224:0210,0.0,0.0,0.0,4.9,1.03,0.0
20230224:0310,0.0,0.0,0.0,4.72,1.03,0.0
20230224:0410,0.0,0.0,0.0,4.42,1.1,0.0
20230224:0510,0.0,0.0,0.0,3.8,1.1,0.0
20230224:0610,0.0,0.0,0.0,2.9,1.17,0.0
20230224:0710,422.52,185.92,7.86,2.76,1.38,0.0
20230224:0810,1212.3,495.28,16.76,5.5,0.83,0.0
20230224:0910,1688.01,720.81,24.34,8.51,0.48,0.0
20230224:1010,1974.15,877.88,29.98,10.18,0.48,0.0
20230224:1110,2137.47,976.32,33.01,10.6,0.41,0.0
20230224:1210,2101.86,958.29,33.0,12.05,0.62,0.0
20230224:1310,1986.87,887.71,29.95,12.78,0.97,0.0
20230224:1410,1612.8,692.45,24.3,12.92,1.17,0.0
20230224:1510,1059.75,443.84,16.71,12.56,1.17,0.0
20230224:1610,3.24,8.3,7.8,11.51,1.03,0.0
20230224:1710,0.0,0.0,0.0,9.22,0.97,0.0
20230224:1810,0.0,0.0,0.0,9.15,0.76,0.0
20230224:1910,0.0,0.0,0.0,6.69,1.1,0.0
20230224:2010,0.0,0.0,0.0,5.0,1.24,0.0
20230224:2110,0.0,0.0,0.0,4.14,1.31,0.0
20230224:2210,0.0,0.0,0.0,3.91,1.38,0.0
20230224:2310,0.0,0.0,0.0,3.84,1.45,0.0
20230225:0010,0.0,0.0,0.0,4.15,1.72,0.0
20230225:0110,0.0,0.0,0.0,3.67,1.52,0.0
20230225:0210,0.0,0.0,0.0,3.94,1.24,0.0
20230225:0310,0.0,0.0,0.0,3.98,1.03,0.0
20230225:0410,0.0,0.0,0.0,3.38,1.24,0.0
20230225:0510,0.0,0.0,0.0,2.99,1.1,0.0
20230225:0610,0.0,0.0,0.0,2.68,1.1,0.0
20230225:0710,34.68,24.9,8.17,2.51,0.48,0.0
20230225:0810,85.77,47.03,17.09,2.73,0.62,0.0
20230225:0910,195.09,90.38,24.69,3.08,0.41,0.0
20230225:1010,120.84,61.79,30.34,5.14,0.83,0.0
20230225:1110,163.05,78.39,33.39,4.81,1.31,0.0
20230225:1210,107.58,56.25,33.37,4.56,1.59,0.0
20230225:1310,96.15,51.64,30.29,4.79,1.79,0.0
20230225:1410,76.14,43.34,24.62,4.78,1.86,0.0
20230225:1510,74.16,42.42,17.0,4.26,1.72,0.0
20230225:1610,76.47,43.45,8.07,3.52,1.38,0.0
20230225:1710,0.0,0.0,0.0,2.71,1.31,0.0
20230225:1810,0.0,0.0,0.0,1.46,1.17,0.0
20230225:1910,0.0,0.0,0.0,0.43,1.17,0.0
20230225:2010,0.0,0.0,0.0,-0.44,1.31,0.0
20230225:2110,0.0,0.0,0.0,-1.23,1.38,0.0
20230225:2210,0.0,0.0,0.0,-1.79,1.45,0.0
20230225:2310,0.0,0.0,0.0,-2.45,1.52,0.0
20230226:0010,0.0,0.0,0.0,-1.8,1.66,0.0
20230226:0110,0.0,0.0,0.0,-1.36,1.79,0.0
20230226:0210,0.0,0.0,0.0,-2.26,2.0,0.0
20230226:0310,0.0,0.0,0.0,-2.32,2.0,0.0
20230226:0410,0.0,0.0,0.0,-2.73,2.0,0.0
20230226:0510,0.0,0.0,0.0,-3.23,1.86,0.0
20230226:0610,0.0,0.0,0.0,-3.53,1.93,0.0
20230226:0710,389.76,166.44,8.48,-3.46,2.28,0.0
20230226:0810,747.12,289.51,17.42,-3.08,2.48,0.0
20230226:0910,1041.93,400.08,25.03,-1.91,2.83,0.0
20230226:1010,1180.23,455.14,30.71,-1.2,2.97,0.0
20230226:1110,2017.77,807.72,33.76,-0.33,3.17,0.0
20230226:1210,585.9,233.54,33.74,0.32,3.59,0.0
20230226:1310,232.86,103.29,30.64,0.67,4.07,0.0
20230226:1410,264.87,115.28,24.93,0.85,4.41,0.0
20230226:1510,422.4,172.81,17.29,0.77,4.55,0.0
20230226:1610,297.21,131.38,8.34,0.17,4.0,0.0
20230226:1710,0.0,0.0,0.0,-0.43,3.17,0.0
20230226:1810,0.0,0.0,0.0,-0.96,3.24,0.0
20230226:1910,0.0,0.0,0.0,-1.63,4.0,0.0
20230226:2010,0.0,0.0,0.0,-1.89,3.86,0.0
20230226:2110,0.0,0.0,0.0,-2.21,3.45,0.0
20230226:2210,0.0,0.0,0.0,-2.43,2.97,0.0
20230226:2310,0.0,0.0,0.0,-2.49,2.83,0.0
20230227:0010,0.0,0.0,0.0,-2.46,2.9,0.0
20230227:0110,0.0,0.0,0.0,-2.94,2.69,0.0
20230227:0210,0.0,0.0,0.0,-2.98,2.76,0.0
20230227:0310,0.0,0.0,0.0,-2.98,2.69,0.0
20230227:0410,0.0,0.0,0.0,-3.0,2.69,0.0
20230227:0510,0.0,0.0,0.0,-3.07,2.62,0.0
20230227:0610,0.0,0.0,0.0,-3.18,2.55,0.0
20230227:0710,167.91,79.31,8.79,-2.63,2.55,0.0
20230227:0810,551.16,218.7,17.75,-1.84,2.48,0.0
20230227:0910,280.92,120.81,25.39,-0.73,2.41,0.0
20230227:1010,222.81,99.6,31.08,0.4,2.55,0.0
20230227:1110,431.73,178.05,34.14,1.59,2.9,0.0
20230227:1210,189.6,87.61,34.11,2.14,2.97,0.0
20230227:1310,189.48,87.61,30.98,2.31,3.17,0.0
20230227:1410,153.75,73.78,25.25,2.04,3.24,0.0
20230227:1510,289.86,124.93,17.58,1.47,3.1,0.0
20230227:1610,196.38,91.75,8.6,0.71,2.62,0.0
20230227:1710,0.0,0.0,0.0,-0.2,2.0,0.0
20230227:1810,0.0,0.0,0.0,-0.95,1.79,0.0
20230227:1910,0.0,0.0,0.0,-1.87,2.07,0.0
20230227:2010,0.0,0.0,0.0,-1.99,2.0,0.0
20230227:2110,0.0,0.0,0.0,-2.11,1.86,0.0
20230227:2210,0.0,0.0,0.0,-2.23,1.66,0.0
20230227:2310,0.0,0.0,0.0,-2.55,1.52,0.0
20230228:0010,0.0,0.0,0.0,-3.11,1.38,0.0
20230228:0110,0.0,0.0,0.0,-3.73,1.31,0.0
20230228:0210,0.0,0.0,0.0,-4.05,1.24,0.0
20230228:0310,0.0,0.0,0.0,-4.21,1.24,0.0
20230228:0410,0.0,0.0,0.0,-4.28,1.17,0.0
20230228:0510,0.0,0.0,0.0,-4.26,1.17,0.0
20230228:0610,0.0,0.0,0.0,-4.07,1.03,0.0
20230228:0710,27.93,21.21,9.11,-4.06,1.38,0.0
20230228:0810,43.71,28.59,18.08,-1.64,1.38,0.0
20230228:0910,728.91,287.51,25.74,0.06,1.45,0.0
20230228:1010,464.19,191.2,31.45,2.08,1.52,0.0
20230228:1110,412.95,173.38,34.52,3.97,1.72,0.0
20230228:1210,243.36,109.74,34.48,5.62,1.79,0.0
20230228:1310,330.21,142.94,31.33,5.8,2.28,0.0
20230228:1410,263.25,117.12,25.56,5.4,2.55,0.0
20230228:1510,260.91,115.67,17.86,4.44,2.41,0.0
20230228:1610,130.8,66.0,8.87,3.36,1.93,0.0
20230228:1710,0.0,0.0,0.0,2.11,1.66,0.0
20230228:1810,0.0,0.0,0.0,0.08,1.31,0.0
20230228:1910,0.0,0.0,0.0,-2.52,1.31,0.0
20230228:2010,0.0,0.0,0.0,-2.62,1.17,0.0
20230228:2110,0.0,0.0,0.0,-2.37,1.03,0.0
20230228:2210,0.0,0.0,0.0,-2.53,0.97,0.0
20230228:2310,0.0,0.0,0.0,-2.78,0.83,0.0
20230301:0010,0.0,0.0,0.0,-2.34,0.76,0.0
20230301:0110,0.0,0.0,0.0,-2.49,0.76,0.0
20230301:0210,0.0,0.0,0.0,-2.71,0.76,0.0
20230301:0310,0.0,0.0,0.0,-2.92,0.9,0.0
20230301:0410,0.0,0.0,0.0,-3.1,0.83,0.0
20230301:0510,0.0,0.0,0.0,-3.46,0.97,0.0
20230301:0610,0.0,0.0,0.0,-3.92,1.03,0.0
20230301:0710,91.86,48.53,9.43,-3.33,1.17,0.0
20230301:0810,170.4,79.31,18.42,-1.29,1.45,0.0
20230301:0910,174.09,81.15,26.1,0.14,1.66,0.0
20230301:1010,182.64,84.84,31.82,1.5,1.86,0.0
20230301:1110,232.17,104.21,34.9,2.83,2.0,0.0
20230301:1210,136.02,67.32,34.85,3.45,2.0,0.0
20230301:1310,187.59,87.61,31.68,4.05,2.0,0.0
20230301:1410,226.11,102.37,25.88,3.93,2.0,0.0
20230301:1510,180.9,84.84,18.15,3.44,1.79,0.0
20230301:1610,14.22,14.76,9.13,2.92,1.52,0.0
20230301:1710,0.0,0.0,0.0,1.98,1.38,0.0
20230301:1810,0.0,0.0,0.0,0.39,1.24,0.0
20230301:1910,0.0,0.0,0.0,-1.6,1.1,0.0
20230301:2010,0.0,0.0,0.0,-0.78,0.83,0.0
20230301:2110,0.0,0.0,0.0,-0.2,0.69,0.0
20230301:2210,0.0,0.0,0.0,-0.13,0.62,0.0
20230301:2310,0.0,0.0,0.0,-0.18,0.34,0.0
20230302:0010,0.0,0.0,0.0,-0.11,0.34,0.0
20230302:0110,0.0,0.0,0.0,0.08,0.28,0.0
20230302:0210,0.0,0.0,0.0,0.0,0.28,0.0
20230302:0310,0.0,0.0,0.0,-0.16,0.28,0.0
20230302:0410,0.0,0.0,0.0,-0.23,0.28,0.0
20230302:0510,0.0,0.0,0.0,-0.41,0.34,0.0
20230302:0610,0.0,0.0,0.0,-0.57,0.28,0.0
20230302:0710,386.19,166.61,9.75,-1.01,0.07,0.0
20230302:0810,323.28,137.48,18.76,0.12,0.21,0.0
20230302:0910,389.37,163.66,26.46,2.25,0.41,0.0
20230302:1010,382.26,162.34,32.2,4.22,0.69,0.0
20230302:1110,395.1,168.76,35.28,6.4,0.9,0.0
20230302:1210,1161.9,475.63,35.22,7.55,1.03,0.0
20230302:1310,1909.44,820.72,32.03,8.24,1.17,0.0
20230302:1410,1754.19,738.43,26.2,8.15,1.45,0.0
20230302:1510,1257.36,515.59,18.44,7.67,1.52,0.0
20230302:1610,545.16,238.21,9.4,6.79,1.24,0.0
20230302:1710,0.0,0.0,0.0,5.25,0.9,0.0
20230302:1810,0.0,0.0,0.0,5.57,0.55,0.0
20230302:1910,0.0,0.0,0.0,3.92,0.41,0.0
20230302:2010,0.0,0.0,0.0,3.38,0.62,0.0
20230302:2110,0.0,0.0,0.0,2.92,0.55,0.0
20230302:2210,0.0,0.0,0.0,2.52,0.62,0.0
20230302:2310,0.0,0.0,0.0,2.19,0.62,0.0
20230303:0010,0.0,0.0,0.0,2.0,0.69,0.0
20230303:0110,0.0,0.0,0.0,2.21,0.62,0.0
20230303:0210,0.0,0.0,0.0,2.12,0.48,0.0
20230303:0310,0.0,0.0,0.0,2.12,0.28,0.0
20230303:0410,0.0,0.0,0.0,2.11,0.28,0.0
20230303:0510,0.0,0.0,0.0,2.0,0.28,0.0
20230303:0610,0.0,0.0,0.0,1.9,0.34,0.0
20230303:0710,123.93,62.31,10.08,0.46,0.55,0.0
20230303:0810,256.32,113.02,19.1,1.29,0.07,0.0
20230303:0910,264.84,117.12,26.82,3.21,0.55,0.0
20230303:1010,285.06,125.42,32.58,4.59,0.97,0.0
20230303:1110,346.38,149.4,35.67,5.68,1.24,0.0
20230303:1210,218.07,100.52,35.6,6.73,1.38,0.0
20230303:1310,698.58,285.45,32.38,7.08,1.59,0.0
20230303:1410,878.97,355.42,26.51,7.25,1.72,0.0
20230303:1510,578.73,238.25,18.72,6.87,1.72,0.0
20230303:1610,406.71,179.44,9.66,6.17,1.38,0.0
20230303:1710,0.0,0.0,0.0,4.74,0.9,0.0
20230303:1810,0.0,0.0,0.0,5.15,0.62,0.0
20230303:1910,0.0,0.0,0.0,3.86,0.48,0.0
20230303:2010,0.0,0.0,0.0,3.74,0.21,0.0
20230303:2110,0.0,0.0,0.0,3.65,0.21,0.0
20230303:2210,0.0,0.0,0.0,3.41,0.41,0.0
20230303:2310,0.0,0.0,0.0,3.02,0.41,0.0
20230304:0010,0.0,0.0,0.0,2.4,0.41,0.0
20230304:0110,0.0,0.0,0.0,2.15,0.55,0.0
20230304:0210,0.0,0.0,0.0,1.08,0.76,0.0
20230304:0310,0.0,0.0,0.0,0.41,0.9,0.0
20230304:0410,0.0,0.0,0.0,-0.19,0.97,0.0
20230304:0510,0.0,0.0,0.0,-0.71,1.03,0.0
20230304:0610,0.0,0.0,0.0,-2.17,1.1,0.0
20230304:0710,283.29,126.02,10.41,1.05,0.69,0.0
20230304:0810,589.44,238.95,19.45,1.93,0.21,0.0
20230304:0910,1062.0,428.11,27.18,4.48,0.55,0.0
20230304:1010,1605.78,668.26,32.96,5.53,0.76,0.0
20230304:1110,1906.83,815.22,36.06,6.49,1.03,0.0
20230304:1210,2020.47,872.35,35.97,7.37,1.31,0.0
20230304:1310,2054.46,888.37,32.73,7.69,1.38,0.0
20230304:1410,1783.11,754.38,26.83,7.93,1.24,0.0
20230304:1510,1263.33,520.82,19.01,7.78,1.1,0.0
20230304:1610,578.85,252.97,9.92,7.34,0.9,0.0
20230304:1710,0.0,0.0,0.0,6.12,0.83,0.0
20230304:1810,0.0,0.0,0.0,6.12,0.76,0.0
20230304:1910,0.0,0.0,0.0,4.79,0.69,0.0
20230304:2010,0.0,0.0,0.0,4.03,0.69,0.0
20230304:2110,0.0,0.0,0.0,3.33,0.69,0.0
20230304:2210,0.0,0.0,0.0,2.62,0.69,0.0
20230304:2310,0.0,0.0,0.0,1.68,0.55,0.0
20230305:0010,0.0,0.0,0.0,1.23,0.55,0.0
20230305:0110,0.0,0.0,0.0,0.49,0.55,0.0
20230305:0210,0.0,0.0,0.0,0.0,0.62,0.0
20230305:0310,0.0,0.0,0.0,-0.23,0.48,0.0
20230305:0410,0.0,0.0,0.0,-0.45,0.48,0.0
20230305:0510,0.0,0.0,0.0,-0.34,0.34,0.0
20230305:0610,0.0,0.0,0.0,-0.43,0.41,0.0
20230305:0710,237.84,107.24,10.74,-0.42,0.21,0.0
20230305:0810,414.57,171.73,19.79,0.73,0.55,0.0
20230305:0910,473.4,195.25,27.55,2.49,0.76,0.0
20230305:1010,577.77,236.57,33.35,3.97,0.76,0.0
20230305:1110,662.25,270.84,36.45,5.34,0.83,0.0
20230305:1210,364.92,156.78,36.35,6.01,1.1,0.0
20230305:1310,521.46,217.03,33.08,6.38,1.1,0.0
20230305:1410,443.31,187.04,27.15,6.79,1.17,0.0
20230305:1510,498.42,207.84,19.3,6.74,1.17,0.0
20230305:1610,472.32,206.31,10.19,6.18,1.03,0.0
20230305:1710,0.0,0.0,0.0,4.71,0.83,0.0
20230305:1810,0.0,0.0,0.0,4.71,0.55,0.0
20230305:1910,0.0,0.0,0.0,3.72,0.41,0.0
20230305:2010,0.0,0.0,0.0,3.15,0.21,0.0
20230305:2110,0.0,0.0,0.0,2.55,0.21,0.0
20230305:2210,0.0,0.0,0.0,2.05,0.28,0.0
20230305:2310,0.0,0.0,0.0,1.7,0.28,0.0
20230306:0010,0.0,0.0,0.0,1.49,0.48,0.0
20230306:0110,0.0,0.0,0.0,1.65,0.76,0.0
20230306:0210,0.0,0.0,0.0,1.56,0.62,0.0
20230306:0310,0.0,0.0,0.0,1.46,0.48,0.0
20230306:0410,0.0,0.0,0.0,1.37,0.48,0.0
20230306:0510,0.0,0.0,0.0,1.27,0.55,0.0
20230306:0610,0.0,0.0,0.0,1.19,0.62,0.0
20230306:0710,126.33,63.31,11.07,1.39,0.62,0.0
20230306:0810,260.61,114.52,20.14,1.33,0.69,0.0
20230306:0910,255.42,113.43,27.92,3.35,1.24,0.0
20230306:1010,268.74,118.97,33.73,4.38,1.38,0.0
20230306:1110,894.75,360.49,36.84,5.58,1.72,0.0
20230306:1210,700.71,284.74,36.73,6.12,2.21,0.0
20230306:1310,797.04,322.17,33.43,6.66,2.34,0.0
20230306:1410,319.44,139.27,27.46,6.58,2.14,0.0
20230306:1510,352.11,151.39,19.58,6.34,2.0,0.0
20230306:1610,89.49,49.25,10.45,5.88,1.38,0.0
20230306:1710,0.0,0.0,0.0,4.54,0.83,0.0
20230306:1810,0.0,0.0,0.0,4.08,1.03,0.0
20230306:1910,0.0,0.0,0.0,3.2,0.76,0.0
20230306:2010,0.0,0.0,0.0,2.57,0.9,0.0
20230306:2110,0.0,0.0,0.0,2.39,0.76,0.0
20230306:2210,0.0,0.0,0.0,2.16,0.48,0.0
20230306:2310,0.0,0.0,0.0,2.0,0.34,0.0
20230307:0010,0.0,0.0,0.0,1.71,0.41,0.0
20230307:0110,0.0,0.0,0.0,1.48,0.62,0.0
20230307:0210,0.0,0.0,0.0,1.18,0.62,0.0
20230307:0310,0.0,0.0,0.0,0.85,0.9,0.0
20230307:0410,0.0,0.0,0.0,0.57,0.9,0.0
20230307:0510,0.0,0.0,0.0,-0.43,0.9,0.0
20230307:0610,0.0,0.0,0.0,-1.09,0.97,0.0
20230307:0710,191.82,89.04,11.41,0.55,0.69,0.0
20230307:0810,568.38,230.54,20.49,1.61,0.28,0.0
20230307:0910,1698.12,708.11,28.29,3.66,0.41,0.0
20230307:1010,1702.98,711.19,34.12,5.4,0.97,0.0
20230307:1110,2242.71,985.15,37.23,6.74,1.38,0.0
20230307:1210,2158.95,936.83,37.11,7.48,1.72,0.0
20230307:1310,1938.15,819.7,33.78,7.87,2.07,0.0
20230307:1410,1281.63,521.07,27.78,8.01,2.07,0.0
20230307:1510,623.34,256.37,19.87,7.75,1.86,0.0
20230307:1610,241.62,111.9,10.71,6.97,1.45,0.0
20230307:1710,0.0,0.0,0.0,5.5,1.45,0.0
20230307:1810,0.0,0.0,0.0,3.96,1.38,0.0
20230307:1910,0.0,0.0,0.0,2.64,1.38,0.0
20230307:2010,0.0,0.0,0.0,2.39,1.17,0.0
20230307:2110,0.0,0.0,0.0,2.72,0.9,0.0
20230307:2210,0.0,0.0,0.0,2.82,0.83,0.0
20230307:2310,0.0,0.0,0.0,2.18,1.03,0.0
20230308:0010,0.0,0.0,0.0,3.35,0.69,0.0
20230308:0110,0.0,0.0,0.0,3.26,0.28,0.0
20230308:0210,0.0,0.0,0.0,2.85,0.41,0.0
20230308:0310,0.0,0.0,0.0,2.28,0.76,0.0
20230308:0410,0.0,0.0,0.0,0.96,0.97,0.0
20230308:0510,0.0,0.0,0.0,-0.75,1.45,0.0
20230308:0610,0.0,0.87,1.9,-0.36,1.59,0.0
20230308:0710,266.31,118.39,11.75,1.04,1.38,0.0
20230308:0810,380.01,160.5,20.85,3.59,1.17,0.0
20230308:0910,159.18,77.47,28.66,6.74,1.31,0.0
20230308:1010,588.84,243.41,34.51,7.16,1.52,0.0
20230308:1110,621.12,257.14,37.63,8.09,1.59,0.0
20230308:1210,567.3,237.78,37.49,9.76,1.79,0.0
20230308:1310,677.43,282.0,34.13,10.81,1.72,0.0
20230308:1410,236.97,109.74,28.09,11.27,2.21,0.0
20230308:1510,103.92,56.25,20.15,11.54,2.28,0.0
20230308:1610,74.07,43.34,10.97,10.15,1.86,0.0
20230308:1710,0.0,0.0,0.0,8.36,1.86,0.0
20230308:1810,0.0,0.0,0.0,7.16,2.07,0.0
20230308:1910,0.0,0.0,0.0,5.52,2.28,0.0
20230308:2010,0.0,0.0,0.0,4.52,2.21,0.0
20230308:2110,0.0,0.0,0.0,3.39,2.28,0.0
20230308:2210,0.0,0.0,0.0,2.95,2.14,0.0
20230308:2310,0.0,0.0,0.0,2.64,2.07,0.0
20230309:0010,0.0,0.0,0.0,3.61,2.21,0.0
20230309:0110,0.0,0.0,0.0,2.92,2.41,0.0
20230309:0210,0.0,0.0,0.0,3.27,2.55,0.0
20230309:0310,0.0,0.0,0.0,3.44,2.48,0.0
20230309:0410,0.0,0.0,0.0,3.55,2.76,0.0
20230309:0510,0.0,0.0,0.0,4.21,2.76,0.0
20230309:0610,0.57,6.07,2.23,4.26,2.34,0.0
20230309:0710,473.25,202.76,12.09,4.81,2.41,0.0
20230309:0810,1377.09,556.77,21.2,5.59,2.28,0.0
20230309:0910,1560.81,647.85,29.04,8.86,1.79,0.0
20230309:1010,709.41,292.45,34.9,10.4,3.03,0.0
20230309:1110,2310.33,1007.63,38.02,11.2,3.24,0.0
20230309:1210,2274.66,998.87,37.87,12.01,2.97,0.0
20230309:1310,1769.67,751.24,34.48,12.81,2.83,0.0
20230309:1410,1673.97,709.67,28.41,13.12,2.41,0.0
20230309:1510,1030.59,429.83,20.43,12.94,1.72,0.0
20230309:1610,381.99,173.17,11.23,12.36,1.17,0.0
20230309:1710,0.0,0.0,0.0,10.06,1.24,0.0
20230309:1810,0.0,0.0,0.0,7.27,1.59,0.0
20230309:1910,0.0,0.0,0.0,6.7,1.59,0.0
20230309:2010,0.0,0.0,0.0,5.04,1.72,0.0
20230309:2110,0.0,0.0,0.0,3.59,1.79,0.0
20230309:2210,0.0,0.0,0.0,1.69,1.93,0.0
20230309:2310,0.0,0.0,0.0,0.5,2.0,0.0
20230310:0010,0.0,0.0,0.0,0.26,1.86,0.0
20230310:0110,0.0,0.0,0.0,1.35,1.52,0.0
20230310:0210,0.0,0.0,0.0,3.78,1.31,0.0
20230310:0310,0.0,0.0,0.0,4.09,1.45,0.0
20230310:0410,0.0,0.0,0.0,2.99,1.59,0.0
20230310:0510,0.0,0.0,0.0,1.61,1.79,0.0
20230310:0610,0.0,1.73,2.56,0.92,1.72,0.0
20230310:0710,234.33,106.25,12.43,2.71,1.66,0.0
20230310:0810,1128.18,452.22,21.56,4.65,1.79,0.0
20230310:0910,293.22,130.03,29.41,7.93,2.07,0.0
20230310:1010,395.25,169.69,35.29,8.72,2.62,0.0
20230310:1110,320.04,140.18,38.42,8.18,3.38,0.0
20230310:1210,576.39,237.63,38.25,7.31,3.17,0.0
20230310:1310,1831.2,748.32,34.83,6.76,3.59,0.0
20230310:1410,1209.72,479.86,28.72,6.27,4.0,0.0
20230310:1510,1366.44,546.1,20.72,6.33,4.14,0.0
20230310:1610,84.42,47.03,11.49,6.45,4.34,0.0
20230310:1710,0.0,0.0,0.0,5.75,4.34,0.0
20230310:1810,0.0,0.0,0.0,5.05,4.07,0.0
20230310:1910,0.0,0.0,0.0,4.95,4.21,0.0
20230310:2010,0.0,0.0,0.0,4.53,4.28,0.0
20230310:2110,0.0,0.0,0.0,4.03,3.86,0.0
20230310:2210,0.0,0.0,0.0,3.2,3.03,0.0
20230310:2310,0.0,0.0,0.0,2.61,2.07,0.0
20230311:0010,0.0,0.0,0.0,2.27,1.24,0.0
20230311:0110,0.0,0.0,0.0,1.66,1.1,0.0
20230311:0210,0.0,0.0,0.0,1.28,0.69,0.0
20230311:0310,0.0,0.0,0.0,0.89,0.76,0.0
20230311:0410,0.0,0.0,0.0,1.06,0.48,0.0
20230311:0510,0.0,0.0,0.0,0.72,0.97,0.0
20230311:0610,0.0,1.73,2.9,0.65,0.62,0.0
20230311:0710,215.37,97.79,12.77,0.31,0.97,0.0
20230311:0810,138.0,67.32,21.92,0.23,1.03,0.0
20230311:0910,178.5,83.0,29.79,0.41,0.97,0.0
20230311:1010,207.3,94.07,35.68,0.64,0.9,0.0
20230311:1110,551.07,223.77,38.81,1.19,0.9,0.0
20230311:1210,272.13,118.97,38.63,1.51,0.9,0.0
20230311:1310,247.08,109.74,35.18,1.91,0.62,0.0
20230311:1410,167.49,79.31,29.04,2.03,0.76,0.0
20230311:1510,122.7,61.79,21.0,2.08,0.97,0.0
20230311:1610,19.59,17.52,11.75,1.84,0.69,0.0
20230311:1710,0.0,0.87,1.82,2.09,0.41,0.0
20230311:1810,0.0,0.0,0.0,1.88,0.48,0.0
20230311:1910,0.0,0.0,0.0,1.81,0.41,0.0
20230311:2010,0.0,0.0,0.0,1.84,0.34,0.0
20230311:2110,0.0,0.0,0.0,1.88,0.55,0.0
20230311:2210,0.0,0.0,0.0,1.68,0.69,0.0
20230311:2310,0.0,0.0,0.0,1.34,0.9,0.0
20230312:0010,0.0,0.0,0.0,1.19,1.1,0.0
20230312:0110,0.0,0.0,0.0,1.74,1.24,0.0
20230312:0210,0.0,0.0,0.0,2.3,1.24,0.0
20230312:0310,0.0,0.0,0.0,2.82,1.24,0.0
20230312:0410,0.0,0.0,0.0,2.93,1.45,0.0
20230312:0510,0.0,0.0,0.0,2.76,1.66,0.0
20230312:0610,0.0,1.73,3.23,3.46,1.31,0.0
20230312:0710,397.26,170.56,13.12,3.23,1.52,0.0
20230312:0810,490.41,202.03,22.28,3.88,1.66,0.0
20230312:0910,873.66,348.85,30.17,4.21,1.79,0.0
20230312:1010,278.28,122.65,36.08,4.6,1.66,0.0
20230312:1110,134.64,67.32,39.21,5.32,1.38,0.0
20230312:1210,221.19,101.44,39.02,6.37,2.28,0.0
20230312:1310,369.6,158.62,35.53,6.83,2.34,0.0
20230312:1410,1877.43,782.67,29.35,6.92,2.21,0.0
20230312:1510,1317.42,537.71,21.28,6.61,1.66,0.0
20230312:1610,464.58,203.83,12.01,8.43,1.38,0.0
20230312:1710,0.0,5.2,2.07,10.57,1.1,0.0
20230312:1810,0.0,0.0,0.0,8.75,1.24,0.0
20230312:1910,0.0,0.0,0.0,5.9,1.45,0.0
20230312:2010,0.0,0.0,0.0,4.94,1.52,0.0
20230312:2110,0.0,0.0,0.0,2.85,1.93,0.0
20230312:2210,0.0,0.0,0.0,1.09,2.07,0.0
20230312:2310,0.0,0.0,0.0,-0.09,2.07,0.0
20230313:0010,0.0,0.0,0.0,-0.91,2.07,0.0
20230313:0110,0.0,0.0,0.0,-1.31,2.07,0.0
20230313:0210,0.0,0.0,0.0,-1.55,2.07,0.0
20230313:0310,0.0,0.0,0.0,-0.6,1.86,0.0
20230313:0410,0.0,0.0,0.0,1.65,1.79,0.0
20230313:0510,0.0,0.0,0.0,2.47,1.93,0.0
20230313:0610,0.0,2.6,3.57,2.76,1.93,0.0
20230313:0710,296.19,131.0,13.46,4.48,2.07,0.0
20230313:0810,963.72,386.13,22.64,5.14,1.93,0.0
20230313:0910,1714.68,718.99,30.55,7.85,1.45,0.0
20230313:1010,1462.02,619.55,36.47,12.11,1.31,0.0
20230313:1110,2078.97,942.55,39.61,14.32,1.31,0.0
20230313:1210,1783.44,789.74,39.4,15.8,1.45,0.0
20230313:1310,2054.82,904.6,35.88,11.91,1.72,0.0
20230313:1410,1681.83,733.29,29.66,16.38,1.79,0.0
20230313:1510,1177.08,501.55,21.56,16.88,2.0,0.0
20230313:1610,636.39,285.0,12.26,15.21,2.07,0.0
20230313:1710,0.42,6.07,2.31,12.94,2.21,0.0
20230313:1810,0.0,0.0,0.0,10.69,2.34,0.0
